Departure,Return,Bike,Electric bike,Departure station,Return station,Membership type,Covered distance (m),Duration (sec.),Departure temperature (C),Return temperature (C),Stopover duration (sec.),Number of stopovers
2023-12-29 18:00,2023-12-29 18:00,1943,FALSE,0039 Helmcken & Burrard,0310 Jervis & Robson,365 Day Pass Standard,1135,332,14,15,0,0
2023-12-29 18:00,2023-12-29 18:00,30081,TRUE,0480 Arbutus & Nanton,0480 Arbutus & Nanton,Community Pass E-bike (PWD),4610,1415,8,12,0,0
2023-12-29 18:00,2023-12-29 18:00,30310,TRUE,0103 Stanley Park - Third Beach Parking Lot,0024 Hornby & Pender,Pay Per Ride,4697,1503,7,13,0,0
2023-12-29 18:00,2023-12-29 18:00,30425,TRUE,0103 Stanley Park - Third Beach Parking Lot,0024 Hornby & Pender,Pay Per Ride,4667,1557,7,5,0,0
2023-12-29 18:00,2023-12-29 18:00,838,FALSE,0526 29th & Cambie,0557 30th & Ontario,365 Day Pass Standard,1039,450,13,14,0,0
2023-12-29 18:00,2023-12-29 18:00,30629,TRUE,0096 Nicola & Robson,0096 Nicola & Robson,365 Corporate Plus Renewal,0,10,0,6,0,0
2023-12-29 18:00,2023-12-29 18:00,771,FALSE,0065 Cypress & Cornwall,0192 7th &  Alder,Pay Per Ride,2770,867,8,9,0,0
2023-12-29 18:00,2023-12-29 18:00,30063,TRUE,0031 Morton & Denman,0137 Beach & Seymour,365 Day Founding Standard,1991,360,8,5,0,0
2023-12-29 18:00,2023-12-29 18:00,30047,TRUE,0057 Marinaside & Cooperage,0217 Smithe & Burrard,365 Corporate Plus,1325,584,10,14,0,0
2023-12-29 18:00,2023-12-29 18:00,30047,TRUE,0057 Marinaside & Cooperage,0057 Marinaside & Cooperage,365 Corporate Plus,0,7,10,6,0,0
2023-12-29 18:00,2023-12-29 18:00,30379,TRUE,0031 Morton & Denman,0137 Beach & Seymour,VIP,2016,423,9,12,0,0
2023-12-29 18:00,2023-12-29 18:00,30113,TRUE,0235 Charles & Commercial,0019 Robson & Hornby,365 Day Pass Standard,4804,913,9,8,0,0
2023-12-29 18:00,2023-12-29 18:00,30694,TRUE,0217 Smithe & Burrard,0217 Smithe & Burrard,365 Day Pass Standard,2114,909,9,13,0,0
2023-12-29 18:00,2023-12-29 18:00,1147,FALSE,0153 Arbutus Greenway & Fir,0006 Olympic Village Station,Archived Monthly Standard,2178,688,12,14,0,0
2023-12-29 18:00,2023-12-29 18:00,30099,TRUE,0252 Woodland & Graveley,0004 Yaletown-Roundhouse Station,VIP,4943,1029,9,12,0,0
2023-12-29 18:00,2023-12-29 18:00,30153,TRUE,0252 Woodland & Graveley,0004 Yaletown-Roundhouse Station,VIP,4940,1062,9,13,0,0
2023-12-29 18:00,2023-12-29 18:00,1899,FALSE,0354 Station & Terminal,0006 Olympic Village Station,365 Day Pass Standard,1745,410,14,17,0,0
2023-12-29 18:00,2023-12-29 18:00,1423,FALSE,0032 Comox & Denman,0083 Aquatic Centre,Community Pass,1586,821,13,14,0,0
2023-12-29 18:00,2023-12-29 18:00,2042,FALSE,0037 Hornby & Nelson,0154 Kitsilano Beach Park,365 Day Founding Standard,2924,672,14,16,0,0
2023-12-29 18:00,2023-12-29 18:00,290,FALSE,0212 Union & Dunlevy,0177 Quebec & 1st,365 Day Pass Standard,1339,287,12,14,0,0
2023-12-29 18:00,2023-12-29 18:00,262,FALSE,0138 Richards & Helmcken,0039 Helmcken & Burrard,Community Pass,537,430,14,13,0,0
2023-12-29 18:00,2023-12-29 18:00,1922,FALSE,0002 Burrard Station (Melville & Dunsmuir),0041 Cardero & Robson,365 Corporate Standard Renewal,1214,358,14,14,0,0
2023-12-29 18:00,2023-12-29 18:00,30530,TRUE,0021 Cordova & Granville,0150 Alexander & Main,Pay Per Ride,1127,390,12,8,0,0
2023-12-29 18:00,2023-12-29 18:00,30530,TRUE,0021 Cordova & Granville,0021 Cordova & Granville,Pay Per Ride,0,16,12,9,0,0
2023-12-29 18:00,2023-12-29 18:00,30298,TRUE,0021 Cordova & Granville,0161 Alexander & Dunlevy,Pay Per Ride,1539,623,11,14,0,0
2023-12-29 18:00,2023-12-29 18:00,30243,TRUE,0066 Anderson & 2nd,0009 Spyglass & Seawall,Pay Per Ride,2140,611,10,13,0,0
2023-12-29 18:00,2023-12-29 18:00,1492,FALSE,0066 Anderson & 2nd,0009 Spyglass & Seawall,Pay Per Ride,2233,631,13,14,0,0
2023-12-29 18:00,2023-12-29 18:00,1915,FALSE,0005 Dunsmuir & Beatty,0004 Yaletown-Roundhouse Station,365 Day Pass Plus,1504,1272,14,14,0,0
2023-12-29 18:00,2023-12-29 18:00,30243,TRUE,0066 Anderson & 2nd,0066 Anderson & 2nd,Pay Per Ride,0,7,10,7,0,0
2023-12-29 18:00,2023-12-29 18:00,1343,FALSE,0227 Campbell & Hastings,0073 Ontario & 5th,365 Corporate Plus Renewal,3030,753,13,15,0,0
2023-12-29 18:00,2023-12-29 18:00,78,FALSE,0452 8th & Macdonald,0204 York & Yew,365 Corporate Plus,2135,556,13,15,0,0
2023-12-29 17:00,2023-12-29 18:00,2108,FALSE,0045 Beach & Hornby,0084 Beach & Broughton,365 Corporate Plus Renewal,871,371,13,14,0,0
2023-12-29 17:00,2023-12-29 18:00,30413,TRUE,0148 Creekside Park North,0554 Ontario & 23rd,Pay Per Ride,7895,2452,9,5,0,0
2023-12-29 17:00,2023-12-29 17:00,30051,TRUE,0004 Yaletown-Roundhouse Station,0004 Yaletown-Roundhouse Station,UBC Inclusive Corporate Pass,0,6,9,6,0,0
2023-12-29 17:00,2023-12-29 18:00,30162,TRUE,0134 14th & Main,0017 Marinaside & Davie,UBC Inclusive Corporate Pass,3638,814,9,5,0,0
2023-12-29 17:00,2023-12-29 17:00,30162,TRUE,0134 14th & Main,0134 14th & Main,UBC Inclusive Corporate Pass,0,7,9,4,0,0
2023-12-29 17:00,2023-12-29 18:00,30287,TRUE,0134 14th & Main,0017 Marinaside & Davie,365 Day Pass Plus SALE,3603,846,9,7,0,0
2023-12-29 17:00,2023-12-29 18:00,958,FALSE,0611 Wall & Eton,0052 Cambie & Water,365 Day Pass Standard,3934,975,13,16,0,0
2023-12-29 17:00,2023-12-29 18:00,30360,TRUE,0021 Cordova & Granville,0313 Nelson & Denman,365 Day Pass Plus,2687,860,12,9,0,0
2023-12-29 17:00,2023-12-29 18:00,1546,FALSE,0611 Wall & Eton,0052 Cambie & Water,365 Day Founding Standard,3930,1052,14,16,0,0
2023-12-29 17:00,2023-12-29 18:00,1085,FALSE,0166 Alder & 11th,0171 Yukon & 6th,Community Pass E-bike,4412,2071,15,13,342,2
2023-12-29 17:00,2023-12-29 17:00,443,FALSE,0196 Hornby & Drake,0088 Harwood & Bute,Community Pass E-bike,592,197,14,13,0,0
2023-12-29 17:00,2023-12-29 18:00,1714,FALSE,0025 Homer & Robson (Vancouver Public Library),0171 Yukon & 6th,Community Pass,2035,572,13,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30530,TRUE,0021 Cordova & Granville,0021 Cordova & Granville,365 Day Pass Plus,121,144,12,16,0,0
2023-12-29 17:00,2023-12-29 18:00,30649,TRUE,0076 Cypress & 4th,0041 Cardero & Robson,365 Day Pass Standard SALE,3688,806,10,6,0,0
2023-12-29 17:00,2023-12-29 18:00,1448,FALSE,0005 Dunsmuir & Beatty,0253 Charles & Woodland,30 Day Pass,3418,1021,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,30249,TRUE,0217 Smithe & Burrard,0040 Cardero & Davie,365 Day Pass Standard,1472,332,11,14,0,0
2023-12-29 17:00,2023-12-29 18:00,30036,TRUE,0642 Franklin & Nanaimo,0228 Keefer & Hawks,Pay Per Ride,2936,676,9,13,0,0
2023-12-29 17:00,2023-12-29 17:00,1209,FALSE,0241 4th & Commercial,0242 8th & Commercial,Community Pass E-bike,485,104,14,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30698,TRUE,0045 Beach & Hornby,0217 Smithe & Burrard,365 Day Pass Plus,1128,381,10,13,0,0
2023-12-29 17:00,2023-12-29 17:00,1064,FALSE,0019 Robson & Hornby,0005 Dunsmuir & Beatty,365 Day Founding Standard,1266,419,15,15,0,0
2023-12-29 17:00,2023-12-29 18:00,621,FALSE,0036 Bute & Robson,0078 Nelson & Mainland,Community Pass E-bike,4020,2143,13,14,214,2
2023-12-29 17:00,2023-12-29 17:00,324,FALSE,0002 Burrard Station (Melville & Dunsmuir),0217 Smithe & Burrard,365 Day Founding Plus,598,173,14,16,0,0
2023-12-29 17:00,2023-12-29 17:00,1991,FALSE,0053 Keefer & Abbott,0057 Marinaside & Cooperage,365 Corporate Plus,1574,526,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,1051,FALSE,0138 Richards & Helmcken,0058 Richards & Smithe,Community Pass,351,170,14,13,0,0
2023-12-29 17:00,2023-12-29 17:00,30003,TRUE,0082 Richards & Davie,0058 Richards & Smithe,365 Day Pass Plus,550,189,10,13,0,0
2023-12-29 17:00,2023-12-29 17:00,2103,FALSE,0171 Yukon & 6th,0173 Columbia & 1st,365 Day Pass Standard,720,317,15,16,0,0
2023-12-29 17:00,2023-12-29 17:00,1741,FALSE,0129 Richards & Robson,0082 Richards & Davie,365 Day Pass Plus,726,245,15,15,0,0
2023-12-29 17:00,2023-12-29 18:00,30132,TRUE,0209 Stanley Park - Information Booth,0014 Canada Place,Pay Per Ride,3001,920,8,6,0,0
2023-12-29 17:00,2023-12-29 17:00,30219,TRUE,0032 Comox & Denman,0048 Comox & Broughton,Community Pass E-bike (PWD),529,188,10,13,0,0
2023-12-29 17:00,2023-12-29 18:00,30567,TRUE,0209 Stanley Park - Information Booth,0014 Canada Place,Pay Per Ride,2987,925,8,13,0,0
2023-12-29 17:00,2023-12-29 17:00,250,FALSE,0218 Carrall & Seawall,0206 8th & Scotia,365 Corporate Plus Renewal,2248,721,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,30555,TRUE,0032 Comox & Denman,0032 Comox & Denman,Community Pass E-bike (PWD),0,10,9,13,0,0
2023-12-29 17:00,2023-12-29 17:00,30577,TRUE,0011 Ontario & Seawall,0221 Glen & Union,365 Day Pass Standard,2411,550,10,14,0,0
2023-12-29 17:00,2023-12-29 18:00,764,FALSE,0200 Cardero & Bayshore,0019 Robson & Hornby,24 Hour,1958,1014,14,13,0,0
2023-12-29 17:00,2023-12-29 17:00,1151,FALSE,0008 8th & Ash,0191 7th & Laurel,365 Day Pass Standard SALE,541,129,14,15,0,0
2023-12-29 17:00,2023-12-29 19:00,30362,TRUE,0001 10th & Cambie,0074 10th & Main,365 Day Pass Standard SALE,885,222,9,12,0,0
2023-12-29 17:00,2023-12-29 18:00,1255,FALSE,0200 Cardero & Bayshore,0019 Robson & Hornby,24 Hour,1929,1063,14,14,0,0
2023-12-29 17:00,2023-12-29 17:00,181,FALSE,0071 14th & Granville,0166 Alder & 11th,365 Day Pass Plus,920,341,13,14,0,0
2023-12-29 17:00,2023-12-29 17:00,1909,FALSE,0642 Franklin & Nanaimo,0631 Lakewood & Triumph,Community Pass,586,113,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,582,FALSE,0482 East Blvd & 37th,0075 Arbutus & 10th,365 Day Pass Plus,3463,726,13,15,0,0
2023-12-29 17:00,2023-12-29 17:00,1049,FALSE,0063 Robson & Granville,0122 Haro & Denman,Community Pass E-bike,1731,569,16,15,0,0
2023-12-29 17:00,2023-12-29 17:00,1350,FALSE,0218 Carrall & Seawall,0088 Harwood & Bute,365 Corporate Plus,216.67,26,13,15,0,0
2023-12-29 17:00,2023-12-29 17:00,1049,FALSE,0063 Robson & Granville,0063 Robson & Granville,Community Pass E-bike,0,26,15,13,0,0
2023-12-29 17:00,2023-12-29 17:00,515,FALSE,0107 8th & Ontario,0001 10th & Cambie,30 Day Pass,943,337,13,14,0,0
2023-12-29 17:00,2023-12-29 17:00,2049,FALSE,0084 Beach & Broughton,0053 Keefer & Abbott,365 Corporate Plus,4437,1133,13,14,0,0
2023-12-29 17:00,2023-12-29 18:00,769,FALSE,0526 29th & Cambie,0352 Commercial & 20th,365 Corporate Standard,6021,1437,13,15,0,0
2023-12-29 17:00,2023-12-29 17:00,1709,FALSE,0084 Beach & Broughton,0053 Keefer & Abbott,365 Corporate Plus,4382,1151,14,14,0,0
2023-12-29 17:00,2023-12-29 18:00,2109,FALSE,0084 Beach & Broughton,0009 Spyglass & Seawall,30 Day Pass,5384,1299,0,15,0,0
2023-12-29 17:00,2023-12-29 17:00,2096,FALSE,0202 14th & Oak,0140 Burrard & 7th,365 Day Pass Plus SALE,2140,569,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,412,FALSE,0230 Alexander & Railway,0053 Keefer & Abbott,Pay Per Ride,1717,434,14,16,0,0
2023-12-29 17:00,2023-12-29 17:00,30168,TRUE,0001 10th & Cambie,0074 10th & Main,UBC Inclusive Corporate Pass,903,223,10,6,0,0
2023-12-29 17:00,2023-12-29 17:00,622,FALSE,0242 8th & Commercial,0245 Woodland & 10th,Community Pass,471,261,13,14,0,0
2023-12-29 17:00,2023-12-29 17:00,1503,FALSE,0300 Bute & Barclay,0050 Bute & Comox,30 Day Pass,238,75,14,13,0,0
2023-12-29 17:00,2023-12-29 18:00,30248,TRUE,0244 10th & Commercial,0244 10th & Commercial,365 Day Pass Standard,5598,2857,9,7,0,0
2023-12-29 17:00,2023-12-29 17:00,2025,FALSE,0005 Dunsmuir & Beatty,0189 Granville Island,365 Corporate Plus,3796,874,14,16,0,0
2023-12-29 17:00,2023-12-29 17:00,30651,TRUE,0190 Melville & Bute,0089 Burrard & Drake,365 Day Pass Plus,1560,602,11,7,0,0
2023-12-29 17:00,2023-12-29 18:00,140,FALSE,0078 Nelson & Mainland,0025 Homer & Robson (Vancouver Public Library),365 Day Pass Plus,2111,3404,16,15,0,0
2023-12-29 17:00,2023-12-29 17:00,1971,FALSE,0024 Hornby & Pender,0088 Harwood & Bute,365 Corporate Standard Renewal,1952,533,15,15,0,0
2023-12-29 17:00,2023-12-29 17:00,30039,TRUE,0150 Alexander & Main,0053 Keefer & Abbott,30 Day Pass,990,335,10,14,0,0
2023-12-29 17:00,2023-12-29 17:00,65,FALSE,0053 Keefer & Abbott,0064 Expo & Smithe,365 Day Pass Plus SALE,765,295,14,13,0,0
2023-12-29 17:00,2023-12-29 17:00,30518,TRUE,0036 Bute & Robson,0036 Bute & Robson,30 Day Pass,0,7,11,8,0,0
2023-12-29 17:00,2023-12-29 17:00,30655,TRUE,0028 Davie & Beach,0315 1st & Fir,Pay Per Ride,3217,936,8,12,0,0
2023-12-29 17:00,2023-12-29 18:00,1949,FALSE,0063 Robson & Granville,0063 Robson & Granville,Community Pass,418,2598,14,11,0,0
2023-12-29 17:00,2023-12-29 17:00,593,FALSE,0047 Chilco & Beach,0083 Aquatic Centre,24 Hour,1509,513,12,13,0,0
2023-12-29 17:00,2023-12-29 17:00,523,FALSE,0047 Chilco & Beach,0083 Aquatic Centre,24 Hour,1529,524,12,12,0,0
2023-12-29 17:00,2023-12-29 17:00,1731,FALSE,0047 Chilco & Beach,0083 Aquatic Centre,24 Hour,1533,532,12,12,0,0
2023-12-29 17:00,2023-12-29 17:00,783,FALSE,0047 Chilco & Beach,0083 Aquatic Centre,Pay Per Ride,1527,552,12,13,0,0
2023-12-29 17:00,2023-12-29 17:00,1933,FALSE,0246 Glen & Broadway,0074 10th & Main,365 Day Pass Plus SALE,1639,502,13,13,0,0
2023-12-29 17:00,2023-12-29 18:00,1973,FALSE,0217 Smithe & Burrard,0136 David Lam Park,365 Day Pass Plus,15008,4132,16,15,0,0
2023-12-29 17:00,2023-12-29 17:00,2091,FALSE,0122 Haro & Denman,0036 Bute & Robson,Community Pass E-bike,1962,871,13,12,205,1
2023-12-29 17:00,2023-12-29 17:00,2007,FALSE,0272 Pender & Victoria,0224 Pender & Commercial,Pay Per Ride,0,775,14,14,0,0
2023-12-29 17:00,2023-12-29 17:00,2042,FALSE,0187 Bute & Davie,0037 Hornby & Nelson,Community Pass E-bike,831,228,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,798,FALSE,0041 Cardero & Robson,0044 Pacific & Richards,Pay Per Ride,2681,862,14,14,0,0
2023-12-29 17:00,2023-12-29 17:00,800,FALSE,0073 Ontario & 5th,0098 Carrall & Hastings,365 Day Pass Plus,2039,792,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,1891,FALSE,0041 Cardero & Robson,0044 Pacific & Richards,365 Day Pass Standard,2670,814,14,12,0,0
2023-12-29 17:00,2023-12-29 18:00,30534,TRUE,0053 Keefer & Abbott,0206 8th & Scotia,Community Pass E-bike (PWD),2850,2231,9,14,1299,2
2023-12-29 17:00,2023-12-29 17:00,30404,TRUE,0209 Stanley Park - Information Booth,0014 Canada Place,Pay Per Ride,3074,1044,9,6,0,0
2023-12-29 17:00,2023-12-29 17:00,841,FALSE,0170 8th & Yukon,0206 8th & Scotia,365 Corporate Standard,1065,286,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,803,FALSE,0073 Ontario & 5th,0073 Ontario & 5th,365 Day Pass Plus,67,48,13,12,0,0
2023-12-29 17:00,2023-12-29 17:00,2076,FALSE,0119 3rd & Quebec,0249 7th & Woodland,365 Corporate Plus Renewal,2626,756,13,15,0,0
2023-12-29 17:00,2023-12-29 17:00,2116,FALSE,0217 Smithe & Burrard,0313 Nelson & Denman,Pay Per Ride,1690,547,15,15,0,0
2023-12-29 17:00,2023-12-29 17:00,30118,TRUE,0209 Stanley Park - Information Booth,0209 Stanley Park - Information Booth,Pay Per Ride,0,29,8,4,0,0
2023-12-29 17:00,2023-12-29 22:00,559,FALSE,0026 Beatty & Robson,0174 1st & Manitoba,Pay Per Ride,2340,17272,13,12,0,0
2023-12-29 17:00,2023-12-29 17:00,1866,FALSE,0009 Spyglass & Seawall,0193 Science World,Pay Per Ride,1233,306,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,30361,TRUE,0054 Expo & Carrall,0631 Lakewood & Triumph,UBC Inclusive Corporate Pass,3965,801,11,8,0,0
2023-12-29 17:00,2023-12-29 17:00,1054,FALSE,0066 Anderson & 2nd,0464 Trafalgar & Broadway,365 Corporate Standard,2601,938,14,16,0,0
2023-12-29 17:00,2023-12-29 17:00,920,FALSE,0065 Cypress & Cornwall,0470 Balsam & Cornwall,Community Pass,1298,440,14,14,0,0
2023-12-29 17:00,2023-12-29 17:00,523,FALSE,0047 Chilco & Beach,0047 Chilco & Beach,24 Hour,0,136,12,10,0,0
2023-12-29 17:00,2023-12-29 17:00,1731,FALSE,0047 Chilco & Beach,0047 Chilco & Beach,24 Hour,0,276,12,11,0,0
2023-12-29 17:00,2023-12-29 17:00,593,FALSE,0047 Chilco & Beach,0047 Chilco & Beach,24 Hour,6,172,13,11,0,0
2023-12-29 17:00,2023-12-29 17:00,1045,FALSE,0026 Beatty & Robson,0174 1st & Manitoba,Pay Per Ride,2319,811,14,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30278,TRUE,0209 Stanley Park - Information Booth,0014 Canada Place,Pay Per Ride,3132,1203,8,7,0,0
2023-12-29 17:00,2023-12-29 17:00,65,FALSE,0005 Dunsmuir & Beatty,0053 Keefer & Abbott,Community Pass E-bike (PWD),447,155,13,13,0,0
2023-12-29 17:00,2023-12-29 17:00,1537,FALSE,0300 Bute & Barclay,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,365 Corporate Plus,941,271,14,14,0,0
2023-12-29 17:00,2023-12-29 17:00,319,FALSE,0300 Bute & Barclay,0099 šxʷƛ̓ənəq Xwtl'e7énḵ Square - Vancouver Art Gallery,365 Corporate Plus Renewal,990,280,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,30095,TRUE,0196 Hornby & Drake,0124 Richards & Cordova,365 Day Pass Standard,1927,531,10,7,0,0
2023-12-29 17:00,2023-12-29 17:00,2096,FALSE,0205 Pine & 10th,0202 14th & Oak,365 Corporate Standard,1658,440,14,16,0,0
2023-12-29 17:00,2023-12-29 17:00,740,FALSE,0019 Robson & Hornby,0084 Beach & Broughton,Community Pass E-bike,2093,822,15,16,0,0
2023-12-29 17:00,2023-12-29 17:00,1314,FALSE,0010 Stamps Landing,0066 Anderson & 2nd,365 Day Pass Standard,1872,520,13,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30460,TRUE,0126 Thurlow & Pendrell,0024 Hornby & Pender,24 Hour,1486,959,12,16,0,0
2023-12-29 17:00,2023-12-29 17:00,30097,TRUE,0245 Woodland & 10th,0245 Woodland & 10th,365 Day Pass Plus,0,9,9,12,0,0
2023-12-29 17:00,2023-12-29 17:00,30729,TRUE,0028 Davie & Beach,0310 Jervis & Robson,Pay Per Ride,1360,528,7,5,0,0
2023-12-29 17:00,2023-12-29 17:00,30015,TRUE,0126 Thurlow & Pendrell,0024 Hornby & Pender,24 Hour,1510,1003,10,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30297,TRUE,0611 Wall & Eton,0611 Wall & Eton,Community Pass E-bike (PWD),2858,847,8,6,0,0
2023-12-29 17:00,2023-12-29 17:00,30652,TRUE,0028 Davie & Beach,0310 Jervis & Robson,Pay Per Ride,1338,568,7,4,0,0
2023-12-29 17:00,2023-12-29 18:00,480,FALSE,0092 Chilco & Barclay,0092 Chilco & Barclay,365 Day Pass Plus,1051,2653,13,14,2216,1
2023-12-29 17:00,2023-12-29 17:00,2109,FALSE,0057 Marinaside & Cooperage,0084 Beach & Broughton,365 Day Pass Standard,2783,888,14,15,0,0
2023-12-29 17:00,2023-12-29 21:00,30595,TRUE,0209 Stanley Park - Information Booth,0313 Nelson & Denman,,80,13523,7,12,0,0
2023-12-29 17:00,2023-12-29 17:00,621,FALSE,0050 Bute & Comox,0036 Bute & Robson,30 Day Pass,396,195,14,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30520,TRUE,0310 Jervis & Robson,0058 Richards & Smithe,UBC Inclusive Corporate Pass,1202,413,10,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30184,TRUE,0096 Nicola & Robson,0217 Smithe & Burrard,Community Pass E-bike,860,191,10,13,0,0
2023-12-29 17:00,2023-12-29 17:00,80,FALSE,0112 10th & Oak,0273 Victoria & 4th,UBC Inclusive Corporate Pass,5162,1165,14,16,0,0
2023-12-29 17:00,2023-12-29 17:00,1747,FALSE,0055 Keefer & Columbia,0010 Stamps Landing,365 Day Pass Standard,2301,641,13,15,0,0
2023-12-29 17:00,2023-12-29 17:00,30169,TRUE,2132 IK Barber Learning Centre,2156 Pharmaceutical Sciences,Pay Per Ride,1128,290,10,13,0,0
2023-12-29 17:00,2023-12-29 17:00,30348,TRUE,0642 Franklin & Nanaimo,0285 Commercial & Pandora,VIP,2138,602,10,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30105,TRUE,0642 Franklin & Nanaimo,0285 Commercial & Pandora,VIP,2135,645,10,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30105,TRUE,0642 Franklin & Nanaimo,0642 Franklin & Nanaimo,VIP,0,7,10,13,0,0
2023-12-29 17:00,2023-12-29 17:00,256,FALSE,0019 Robson & Hornby,0314 Rolston & Granville,365 Corporate Plus Renewal,1388,646,14,15,0,0
2023-12-29 17:00,2023-12-29 17:00,1340,FALSE,0103 Stanley Park - Third Beach Parking Lot,0093 Chilco & Robson,30 Day Pass,2562,654,13,13,0,0
2023-12-29 17:00,2023-12-29 17:00,30316,TRUE,0642 Franklin & Nanaimo,0642 Franklin & Nanaimo,VIP,0,7,11,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30193,TRUE,0015 Granville & Georgia,0228 Keefer & Hawks,Community Pass E-bike (PWD),3190,807,0,7,0,0
2023-12-29 17:00,2023-12-29 17:00,1085,FALSE,0166 Alder & 11th,0166 Alder & 11th,Community Pass E-bike,3167,2038,12,13,595,2
2023-12-29 17:00,2023-12-29 17:00,1844,FALSE,0054 Expo & Carrall,0083 Aquatic Centre,Community Pass,3757,1282,13,14,0,0
2023-12-29 17:00,2023-12-29 17:00,1094,FALSE,0005 Dunsmuir & Beatty,0150 Alexander & Main,365 Day Pass Plus SALE,1108,322,13,16,0,0
2023-12-29 17:00,2023-12-29 17:00,30316,TRUE,0642 Franklin & Nanaimo,0642 Franklin & Nanaimo,VIP,7,15,11,14,0,0
2023-12-29 17:00,2023-12-29 17:00,1448,FALSE,0129 Richards & Robson,0005 Dunsmuir & Beatty,30 Day Pass,808,203,15,17,0,0
2023-12-29 17:00,2023-12-29 17:00,95,FALSE,0002 Burrard Station (Melville & Dunsmuir),0221 Glen & Union,30 Day Pass,3371,737,15,19,0,0
2023-12-29 17:00,2023-12-29 17:00,30089,TRUE,0187 Bute & Davie,0196 Hornby & Drake,Community Pass E-bike,748,293,10,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30649,TRUE,0008 8th & Ash,0076 Cypress & 4th,VIP,2646,708,10,13,0,0
2023-12-29 17:00,2023-12-29 17:00,30605,TRUE,0228 Keefer & Hawks,0054 Expo & Carrall,Community Pass E-bike (PWD),2121,587,8,12,0,0
2023-12-29 17:00,2023-12-29 17:00,30316,TRUE,0642 Franklin & Nanaimo,0642 Franklin & Nanaimo,VIP,1,14,10,7,0,0
2023-12-29 17:00,2023-12-29 17:00,30513,TRUE,0092 Chilco & Barclay,0015 Granville & Georgia,365 Day Pass Standard SALE,2315,643,10,15,0,0
2023-12-29 17:00,2023-12-29 17:00,925,FALSE,0017 Marinaside & Davie,0171 Yukon & 6th,30 Day Pass,1504,437,15,16,0,0
2023-12-29 17:00,2023-12-29 17:00,30316,TRUE,0642 Franklin & Nanaimo,0642 Franklin & Nanaimo,VIP,0,8,10,14,0,0
2023-12-29 17:00,2023-12-29 17:00,1055,FALSE,0005 Dunsmuir & Beatty,0053 Keefer & Abbott,Community Pass E-bike (PWD),4827,2347,13,12,0,0
2023-12-29 17:00,2023-12-29 17:00,1432,FALSE,0213 Pender & Gore,0230 Alexander & Railway,Community Pass,988,2344,14,15,1924,1
2023-12-29 17:00,2023-12-29 17:00,666,FALSE,0006 Olympic Village Station,0174 1st & Manitoba,30 Day Pass,945,303,13,12,0,0
2023-12-29 17:00,2023-12-29 17:00,30291,TRUE,0053 Keefer & Abbott,0187 Bute & Davie,365 Day Founding Plus,4859,2325,10,7,564,2
2023-12-29 17:00,2023-12-29 17:00,30211,TRUE,0082 Richards & Davie,0082 Richards & Davie,Community Pass E-bike (PWD),6337,2414,10,8,661,1
2023-12-29 17:00,2023-12-29 17:00,242,FALSE,0221 Glen & Union,0057 Marinaside & Cooperage,365 Day Pass Plus,3326,906,13,15,0,0
2023-12-29 17:00,2023-12-29 17:00,30189,TRUE,0281 Windsor & 14th,0186 10th & Kingsway,365 Corporate Standard,1451,357,7,5,0,0
2023-12-29 17:00,2023-12-29 17:00,1336,FALSE,0516 Heather & 29th,0068 Cypress & 10th,365 Corporate Standard,4092,880,12,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30659,TRUE,0136 David Lam Park,0011 Ontario & Seawall,24 Hour,2690,742,10,14,0,0
2023-12-29 17:00,2023-12-29 17:00,30406,TRUE,0083 Aquatic Centre,0215 Princess & Union,365 Day Pass Standard,4527,830,7,4,0,0
2023-12-29 17:00,2023-12-29 17:00,453,FALSE,0136 David Lam Park,0011 Ontario & Seawall,24 Hour,2801,811,16,15,0,0
2023-12-29 17:00,2023-12-29 17:00,513,FALSE,0066 Anderson & 2nd,0073 Ontario & 5th,365 Corporate Plus Renewal,3540,1108,13,14,0,0
2023-12-29 17:00,2023-12-29 17:00,78,FALSE,0110 5th & Arbutus,0452 8th & Macdonald,365 Corporate Plus,1406,384,13,16,0,0
